id,original_prompt,used_prompt,generated_text_raw,generated_text_clean,p_value,z_score,generated_text_attack,z_attack
23,cole faces lengthy injury lay-off aston villa s carlton cole could be out for six weeks with a knee injury.  the striker  who is on a season-long loan from chelsea  picked up the knock in an england under-21 match against holland earlier this month.  carlton will be out of action for four to six weeks after a bad challenge   said villa boss david o leary.  i won t be able to tell you whether he will need an operation until maybe next week. whether he has an operation has got to be left to chelsea.  cole  who also struggled with an ankle problem earlier in the season  was unable to rest because o leary had a shortage of strikers. the return to fitness of darius vassell after four months out with a broken ankle and the emergence of luke moore has alleviated some of the villa s manager s problems in that department.,cole faces lengthy injury lay-off aston villa s carlton cole could be out for six weeks with a knee injury. the striker who is on a season-long loan from chelsea picked up the knock in an england under-21 match against holland earlier this month. carlton will be out of action for four to six weeks after a bad challenge said villa boss david o leary. i won t be able to tell you whether he will need," to be out, but he is likely to miss the rest of the season.the 26-year-old, who has had a series of injuries in recent months, is expected to miss out on at least one more game this term.cole'o-leary was also injured against hundley last week.coke-leari...

cole's injury:
colye:Theo-Leari-Lebron-Wade-Jets-R","to be out, but he is likely to miss the rest of the season.the 26-year-old, who has had a series of injuries in recent months, is expected to miss out on at least one more game this term.cole'o-leary was also injured against hundley last week.coke-leari...",3.1168367625803447e-05,4.003786086981051,"to be out, but he is likely to lose the residual of the season.the 26-year-old, who has had a series of harm in recent months, is anticipate to lose out on at least one more game this term.cole'o-leary was too wound against hundley last week.coke-leari...",0.9169493006161777
24,mobile audio enters new dimension as mobile phones move closer to being a ubiquitous  all-in-one media player  audio is becoming ever more important. but how good can that sound be from such a small device   the sound of a buzzing bee jumps from left to right before disappearing around the back of my head. the surround sound demo is unremarkable when heard on a multi-speaker home cinema system but startling when emerging from a small mobile phone. british firm sonaptic is one of a number of companies to have developed 3d audio technology that emerges from stereo speakers. firms am3d and srs both offer stereo-widening technology for mobile phones. but sonaptic s managing director david monteith says his firm is the only company to offer positional 3d audio on a mobile.   there are quite a few basic technologies out there  making the sound seem a bit bigger  headphones a bit nicer.   no-one has really tried before to make proper 3d positional audio - where an individual channel can be moved around.  sonaptic has been working with japanese mobile network ntt docomo to set standards for 3d audio on mobile phones. in the last few months handsets from nec  fujitsu and mitsubishi have been released on to the japanese marker which have chips produced by yamaha and rohm with sonaptic s technology.  the technology has been around on pcs and games consoles for some time but what we are doing is making it more efficient so it can go on a small consumer device like a mobile phone   said mr monteith.  the technology works through applying the science of psychoacoustics and grew out of medical research done by the company s research director dr alastair sibbald.  we are basically trying to fool your ears into thinking sound is coming from areas it actually isn t.  your brain uses certain bits of information which we are effectively synthesising on a mobile phone handset.  the structure of the ear works as a 3d encoder for sound - helping the brain understand from where sound is emanating. sonaptic s audio processing algorithms mimic that 3d encoding  giving the impression that sound is coming from the left  right  and behind a listener when in fact it is coming from a single source. mr montieth says:  if the sound is off to one side it will get to one ear before the other - if it is on the right it has to bend around your head to get to your left ear.   the shape of your ear causes differences in sound from one ear to the other. we are synthesising those differences.  sonaptic hopes the technology will have a big impact in the growing market of mobile gaming and music downloading.  handhelds often have limitations - screens will be small by definition.  if you want to get impact from media you are running - either a movie  a game or watching tv - if you want it to be more immersive then our technology can help.  a fishing game is the first title to use the technology  creating a 3d sound field while the gamer plays. driving games and shoot  em ups using the technology are in development. the technology can also be used for music - giving songs a much more expansive and immersive feel. sonaptic offers its technology on a chip or in software and is about to release a new version which significantly improves the efficiency of the audio processing.  it s important we only use 10 or 15% of the processor otherwise you won t be able to play a game on the handset   explained mr montieth. the company is now looking to the us and european markets  where it has been working with network vodafone.  we have focused first on japan because it has a very advanced mobile phone market.  we knew japan would be the first place to have the handsets that could use our technology.  there should be handsets out in the uk in the next six months.,mobile audio enters new dimension as mobile phones move closer to being a ubiquitous all-in-one media player audio is becoming ever more important. but how good can that sound be from such a small device the sound of a buzzing bee jumps from left to right before disappearing around the back of my head. the surround sound demo is unremarkable when heard on a multi-speaker home cinema system but startling when emerging from a small mobile phone. british firm sonaptic is one of a number of," speakers, microphones and amplifiers, to create a soundstage. and, although not perfect:theres no doubt itll beamier.but,with a few tweaks:thebuzzingbeephonie:a:buzzed.thebouncychoo:a-buzzes:budwah:bobblebuzz:bobby:baboo.thephonebuzzer:aa:boobsbobblesbobbsb","speakers, microphones and amplifiers, to create a soundstage. and, although not perfect:theres no doubt itll beamier.but,with a few tweaks:thebuzzingbeephonie:a:buzzed.thebouncychoo:a-buzzes:budwah:bobblebuzz:bobby:baboo.",1.921962732883951e-35,12.369039055147589,"speakers, microphone and amplifier, to create a soundstage. and, although not perfect:theres no incertitude itll beamier.but,with a few tweak:thebuzzingbeephonie:a:buzzed.thebouncychoo:a-buzzes:budwah:bobblebuzz:bobby:babu.",2.721655269759087
25,moya fights back for indian title carlos moya became the first man to successfully defend the chennai open title by beating four-times finalist paradorn srichaphan 3-6 6-4 7-6 (7/5).  the spaniard then donated his 28 000 prize money to relief efforts for the victims of the asian tsunami. the final was close throughout  with thai second seed srichaphan - the 2003 winner - closing out the first set. but moya took the second set  before bouncing back from 5-2 down in the decider to force and win a tie-break. moya confirmed afterwards:  i m donating my prize money from this tournament for the tsunami victims  hoping it makes some difference to their lives. his contribution follows pledges by four other players to donate their prize money from the tournament  which went ahead after the 26 december disaster which has so far claimed at least 150 000 lives. scrichapan said he would donate an unspecified amount for relief work in thailand  where more than 5 000 people were killed. the atp has announced that it would contribute the us$25 000 tournament fee to unicef s emergency relief fund in tamil nadu. the atp tour s sponsor  mercedes  said it would also contribute  increasing the atp donation to us$40 000.,moya fights back for indian title carlos moya became the first man to successfully defend the chennai open title by beating four-times finalist paradorn srichaphan 3-6 6-4 7-6 (7/5). the spaniard then donated his 28 000 prize money to relief efforts for the victims of the asian tsunami. the final was close throughout with thai second seed srichaphan - the 2003 winner - closing out the first set.,"moyes-mayo-winners-chennai-open-title-carlos-mayos-across-the-country-on-thethirautics.com/moyeysay-cennai-vacation-onnicholas-mayorin/index11.html#comment-404870
Mon, 29 Jul 2015 05:33:32 +0000Moyesay-Mayo-Winners-Chen",moyes-mayo-winners-chennai-open-title-carlos-mayos-across-the-country-on-thethirautics.com/moyeysay-cennai-vacation-onnicholas-mayorin/index11.,2.472428481923885e-43,13.75213482050013,moyes-mayo-winners-chennai-open-rubric-carlos-mayos-across-the-state-on-thethirautics.com/moyeysay-cennai-holiday-onnicholas-mayorin/index11.,-0.454858826147342
26,career honour for actor dicaprio actor leonardo dicaprio s  exceptional career  has been honoured at the santa barbara international film festival.  the star was presented with the award by martin scorsese  who directed him in oscar-nominated movie the aviator.  it s a lifetime achievement award  which is completely and utterly surreal  given i m only 30 years old   dicaprio said.  but what has it been  almost 17 years now. i ve done quite a few films.  a retrospective of his movies was shown.   what s really exciting  for me  is that this is what i really love doing   he added.  it s what i want to do for the rest of my life.  dicaprio began his movie career in horror film critters 3  before moving onto roles in the basketball diaries  romeo and juliet  titanic and gangs of new york. the achievement award was created to commemorate the california festival s 20th anniversary and coincided with dicaprio s portrayal of millionaire howard hughes in the aviator.  veteran actress jane russell  who starred in hughes  1943 film the outlaw  said was impressed by dicaprio s quest for authenticity when he previously discussed the role with her.  i was very happy that (dicaprio) came and cared to come up and find out what (hughes) was really like   she said. the aviator has taken pole position in this year s oscars race with 11 nominations  including nominations for best film  best actor for dicaprio and best director for scorsese.,career honour for actor dicaprio actor leonardo dicaprio s exceptional career has been honoured at the santa barbara international film festival. the star was presented with the award by martin scorsese who directed him in oscar-nominated movie the aviator. it s a lifetime achievement award which is completely and utterly surreal given i m only 30 years old dicaprio said. but what has it been almost 17 years now. i ve done quite a," few films in my life, i have done them on film(solo)and, as youve probably seen. i had to spend a long time to dooieeing aoieaardaarddhaadooieaaww-oh. i think i made a lot of good films. i m very proud of the fact that ive won, and i hope that everyone else will too. ive always been pretty good. i havent really changed. i","few films in my life, i have done them on film(solo)and, as youve probably seen. i had to spend a long time to dooieeing aoieaardaarddhaadooieaaww-oh. i think i made a lot of good films. i m very proud of the fact that ive won, and i hope that everyone else will too. ive always been pretty good. i havent really changed.",0.0045117194090401,2.6111648393354674,"few movie in my life, i have done them on film(solo)and, as youve likely see. i had to pass a long time to dooieeing aoieaardaarddhaadooieaaww-oh. i think i make a lot of good movie. i m really proud of the fact that ive win, and i trust that everyone else will too. ive ever been middling good. i havent genuinely changed.",1.4446302370292303
27,mobile gig aims to rock 3g forget about going to a crowded bar to enjoy a gig by the latest darlings of the music press.  now you could also be at a live gig on your mobile  via the latest third generation (3g) video phones. rock outfit rooster are playing what has been billed as the first ever concert broadcast by phone on tuesday evening from a london venue. the 45-minute gig is due to be  phone cast  by the 3g mobile phone operator  3. 3g technology lets people take  watch and send video clips on their phones  as well as swap data much faster than with 2g networks like gsm. people with 3g phones in the uk can already download football and music clips on their handsets.  some 1 000 fans of the london-based band will have to pay five pounds for a ticket and need a 3g handset.   once you have paid  you can come and go as much as you like  because we expect the customers to be mobile   said 3 spokesperson belinda henderson.  it s like going to a concert hall  except that you are virtually there.  the company behind the trial hopes to learn more about how people use their video phones.  we are looking on how long people will stay on average on the streams. some people may stay the whole time  some may dip in and out   said ms henderson.  we actually expect people to dip in and out because they are mobile and they will be doing other things.  3 is looking to music as a way of persuading more people to take up the latest video phones. it is already planning regular gigs throughout 2005. and during the intermission  of course  you would still be able to make a phone call.,mobile gig aims to rock 3g forget about going to a crowded bar to enjoy a gig by the latest darlings of the music press. now you could also be at a live gig on your mobile via the latest third generation (3g) video phones. rock outfit rooster are playing what has been billed as the first ever concert broadcast by phone on tuesday evening from a london venue. the 45-minute gig is due to be phone cast by the 3g mobile phone operator 3,"G. it will be available, for those who don't have a 3g/4g/gig connection. the gig is also being broadcasted to a small number of, including a-lonesomely-hungry, and, well,...oh.and.the.buzzer..so.if.your-phone-isnt.getting.backlit..it.isn't.it.in.a-lightbox.but.it-will","G. it will be available, for those who don't have a 3g/4g/gig connection. the gig is also being broadcasted to a small number of, including a-lonesomely-hungry, and, well,...oh.and.the.buzzer..so.if.your-phone-isnt.getting.backlit..it.isn't.it.in.a-lightbox.but.",4.30684301839401e-19,8.851776764584294,"G. it will be available, for those who don't have a 3g/4g/gig connectedness. the gig is too being air to a little number of, include a-lonesomely-hungry, and, well,...oh.and.the.buzzer..so.if.your-telephone-isnt.getting.backlit..it.isn't.it.in.a-lightbox.but.",3.053290134455173
28,terror suspects face house arrest uk citizens suspected of involvement in terrorism could face house arrest as part of a series of new measures outlined by the home secretary.  it comes after law lords ruled that the detention of 12 foreign terror suspects without trial breached human rights. charles clarke s planned  control orders  mean anyone suspected of being involved in terrorism could be subject to house arrest  curfews or tagging. the law society dubbed mr clarke s new proposals an  abuse of power . deals are already being sought to deport some of the foreign detainees who are mainly held in belmarsh prison in london under the current laws introduced after the us terror attacks on 11 september 2001. mr clarke said efforts would continue to deport them to their countries of origin algeria  tunisia  egypt and jordan without them facing torture or death.  under the proposed changes - prompted by the house of lords ruling - the home secretary could order british citizens or foreign suspects who could not be deported  to face house arrest or other measures such as restrictions on their movements or limits on their use of telephones and the internet.  british citizens are being included in the changes after the law lords said the current powers were discriminatory because they could only be used on foreign suspects. mr clarke also said intelligence reports showed some british nationals were now playing a more significant role in terror threats. human rights lawyer clive stafford-smith said the plans were a  further abuse of human rights in britain .  mr clarke said prosecutions were the government s first preference and promised the powers would only be used in  serious  cases  with independent scrutiny from judges.  he told mps:  there remains a public emergency threatening the life of the nation.  he accepted the law lords  ruling but argued detention powers had helped prevent attacks and deter terrorists. the current detainees would not be freed until the new powers were in place as they were still considered a national security threat  he told mps.  there have been calls for the rules for wire-tap and intercept evidence to be allowed to be used in courts but mr clarke refused to back that change.  he said intercept evidence was only a small part of the case against the men and some of it could not be used because it could put sources  lives at risk. most of the terror suspects are being held indefinitely at belmarsh prison  in london. conservative shadow home secretary david davis was worried about extending special powers to cover british citizens. he warned:  throughout history  internment has generally backfired because of the resentment it creates.  so unless the process is clearly just  the home secretary could find himself confining one known terrorist only to recruit 10 unknown terrorists.  he suggested changing the law to let security-cleared judges view evidence gathered by phone-tapping could allow more terror cases to come to court.  liberal democrat spokesman mark oaten also backed use of wire-tap evidence. he said the standard of proof for the new powers would have to be  very high indeed  and he asked whether ministers had looked at measures which fitted with human rights laws. shami chakrabarti  from human rights group liberty  joined calls for intercept evidence to be allowed in trials. she said:  adherence to the rule of law should not be a game of cat and mouse. the government should not swap one human rights  opt out  for another.,terror suspects face house arrest uk citizens suspected of involvement in terrorism could face house arrest as part of a series of new measures outlined by the home secretary. it comes after law lords ruled that the detention of 12 foreign terror suspects without trial breached human rights. charles clarke s planned control orders mean anyone suspected of being involved in terrorism could be subject to house arrest curfews or tagging. the law society dubbed mr clarke s new proposals an abuse of power. deals are already being sought," over the arrest of 12.australian nationals. while the home secretaries office,the police andthe judicial authority will be working together to ensure that all oftheftisnotcausedbylawmakersonthespot.thehonsortofthecriminalsareheldaspartofaustreliefprogramme.thejusticeforprisonersisbeingledgedgedgedgeelegendarypossibletargetingofthosewhoareattemptedtobeholdentohumanity","over the arrest of 12.australian nationals. while the home secretaries office,the police andthe judicial authority will be working together to ensure that all oftheftisnotcausedbylawmakersonthespot.thehonsortofthecriminalsareheldaspartofaustreliefprogramme.",5.966247601586397e-24,10.024197528105391,"over the apprehension of 12.australian nationals. while the place secretary office,the law andthe judicial dominance will be work together to ensure that all oftheftisnotcausedbylawmakersonthespot.thehonsortofthecriminalsareheldaspartofaustreliefprogramme.",1.1547005383792517
29,halloween writer debra hill dies screenwriter and producer debra hill  best known for her work on the 70s horror classic halloween  has died in los angeles aged 54.  hill  who had been suffering from cancer  co-wrote the 1978 film  which starred jamie lee curtis as a babysitter terrorised by a psychopath. directed by john carpenter  it made over $60m (31.3m) worldwide - a record for independent film at that time. hill also worked with carpenter on escape from new york and the fog. born in new jersey  hill began her career as a production assistant and worked her way through the ranks  becoming an assistant director and second-unit director before she began collaborating with carpenter.  she was regarded by many as a pioneering woman in film  taking on jobs in the 70s that were more commonly taken by men.  back when i started in 1974  there were very few women in the industry   she said in 2003.  i was assumed to be the make-up and hair person  or the script person. i was never assumed to be the writer or producer.   i took a look around and realised there weren t that many women  so i had to carve a niche for myself.  carpenter said that working with hill was  one of the greatest experiences of my life .  the ground that she trailblazed in the beginning can now be followed by anyone. she was incredibly capable and talented   he said. carpenter and hill collaborated on a number of halloween sequels  including halloween ii  halloween: resurrection and halloween: the curse of michael myers.  later in her career  hill formed a production company with her friend lynda obst  making a string of hit films including oscar nominee the fisher king and teen comedy adventures in babysitting. other films included the stephen king adaptation the dead zone in 1983 and 1985 s clue  a comedy based on the board game cluedo. in the 90s she pursued work in tv  although she was reunited with carpenter in 1996 for escape from la  the sequel to escape from new york. at the time of her death she was working on a film about the last two men pulled from the rubble of the twin towers following the 11 september terror attacks in 2001. she was also co-producing the remake of the fog  which is due for release early next year.,halloween writer debra hill dies screenwriter and producer debra hill best known for her work on the 70s horror classic halloween has died in los angeles aged 54. hill who had been suffering from cancer co-wrote the 1978 film which starred jamie lee curtis as a babysitter terrorised by a psychopath. directed by john carpenter it made over $60m (31.3m) worldwide - a record for independent film at that time. hill also worked with," director lutheranan,,and was nominated for five Academy Awards. she is survived by her husband,dinnertimewriter/entertainerdebra.hill.com.au","director lutheranan,,and was nominated for five Academy Awards. she is survived by her husband,dinnertimewriter/entertainerdebra.hill.com.",4.078094055913017e-06,4.461042580036746,"manager lutheranan,,and was nominate for five Academy Awards. she is live by her hubby,dinnertimewriter/entertainerdebra.hill.com.",2.5627265885317474
30,royal couple watch nation s mood prince charles and camilla parker bowles are awaiting the nation s reaction after announcing they are to be married on 8 april.  mrs parker bowles will take the title hrh duchess of cornwall after a civil ceremony to be held at windsor castle. a daily telegraph poll of 1 313 people suggests two-thirds of britons support the couple s decision to marry. but only 40% think mrs parker bowles should become princess consort as planned after charles becomes king. some 47% believe she should have no title  while 7% think she should become queen.  the poll also found that the majority of britons would prefer the monarchy to miss a generation  with the queen handing the throne to her grandson prince william  22  on her death or abdication. on thursday night  prince charles  56  and mrs parker bowles  57  hosted a dinner at windsor castle  their first public appearance since announcing their engagement. mrs parker bowles said the prince went down on one knee to propose and added:  i m just coming down to earth.  she displayed her diamond engagement ring - a royal family heirloom - to reporters. charles said he and his wife-to-be were  absolutely delighted . their marriage will end years of speculation on a relationship which dates back to 1970.  the queen and duke of edinburgh said the news had made them  very happy . princes william and harry said they are  very happy  and wish the couple  all the luck in the future . the wedding will be a civil ceremony followed by a service of prayer and dedication in st george s chapel at which the archbishop of canterbury  dr rowan williams  will preside.  the marriage is likely to be a sensitive issue because mrs parker bowles is divorced and her former husband is still alive. if he became king  charles would be the supreme governor of the church of england and some anglicans remain opposed to the remarriage of divorcees.  his divorce from diana and the disappointment the country felt over how diana had been treated... opened up a sense of disillusionment with [prince charles]   said ros coward  who wrote the authorised biography of diana  princess of wales. the archbishop of canterbury said:  i am pleased that prince charles and mrs camilla parker bowles have decided to take this important step.  tony blair said he was  delighted  for the couple and offered his congratulations  as did conservative leader michael howard and liberal democrat leader charles kennedy. australia s prime minister john howard also offered his congratulations  adding that their decision to marry was a  sensible and a good thing . mrs parker bowles has joined the prince at numerous engagements in recent years - mostly at evening events for the prince s trust. clarence house staff were at pains to point out that she attended these events in a private capacity.,royal couple watch nation s mood prince charles and camilla parker bowles are awaiting the nation s reaction after announcing they are to be married on 8 april. mrs parker bowles will take the title hrh duchess of cornwall after a civil ceremony to be held at windsor castle. a daily telegraph poll of 1 313 people suggests two-thirds of britons support the couple s decision to marry. but only 40% think mrs parker bow,"els are right for their wedding, while another, 54% say she is right about duches. ducheysduchess.com.au: royal-british-battleship-debate-on-air.vox:royal-sussex-ducheies-wedding-in-the-nation-spoiled.voyageo:royals-cousins-duke-and-misses-","els are right for their wedding, while another, 54% say she is right about duches. ducheysduchess.com.au: royal-british-battleship-debate-on-air.vox:royal-sussex-ducheies-wedding-in-the-nation-spoiled.",5.912343173891282e-33,11.900070749739148,"els are right for their nuptials, while another, 54% state she is right about duches. ducheysduchess.com.au: royal-british-battlewagon-argument-on-air.vox:royal-sussex-ducheies-nuptials-in-the-nation-spoiled.",0.4026936331284146
31,firefox browser takes on microsoft microsoft s internet explorer has a serious rival in the long-awaited firefox 1.0 web browser  which has just been released.  few people get excited when some new software is released  especially when the program is not a game or a music or movie player. but the release of the first full version of firefox has managed to drum up a respectable amount of pre-launch fervour. fans of the software have banded together to raise cash to pay for an advert in the new york times announcing that version 1.0 of the browser is available. the release of firefox 1.0 on 9 november might even cause a few heads to turn at microsoft because the program is steadily winning people away from the software giant s internet explorer browser.  firefox has been created by the mozilla foundation which was started by former browser maker netscape back in 1998. much of the development work done since then has gone into firefox which made its first appearance under this name in february. earlier incarnations  but which had the same core technology  were called phoenix and firebird. since then the software has been gaining praise and converts  not least because of the large number of security problems that have come to light in microsoft s internet explorer. rivals to ie got a boost in late june when two us computer security organisations warned people to avoid the microsoft program to avoid falling victim to a serious vulnerability.  internet monitoring firm websidestory has charted the growing population of people using the firefox browser and says it is responsible for slowly eroding the stranglehold of ie. before july this year  according to websidestory  internet explorer was used by about 95% of web surfers. that figure had remained static for years. in july the ie using population dropped to 94.7% and by the end of october stood at 92.9%. the mozilla foundation claims that firefox has been downloaded almost eight million times and has publicly said it would be happy to garner 10% of the windows- using  net-browsing population. firefox is proving popular because  at the moment  it has far fewer security holes than internet explorer and has some innovations lacking in microsoft s program. for instance  firefox allows the pages of different websites to be arranged as tabs so users can switch easily between them. it blocks pop-ups  has a neat way of finding text on a page and lets you search through the pages you have browsed.  one of the most powerful features of firefox is the many hundreds of extras  or extensions  produced for it. the mozilla foundation is an open source organisation which means that the creators of the browser are happy for others to play around with the core code for the program. this has resulted in many different add-ons or extensions for the browser which now include everything from a version of the familiar google toolbar to a homeland security monitor that keep users aware of current threat levels. firefox  which used to be called firebird and before that phoenix  also has a growing number of vocal net-based fans. a campaign co-ordinated by the spread firefox website attempted to raise the $50 000 needed for a full page advert in the new york times. the campaign set itself a target of recruiting 2500 volunteers. ten days in to the campaign 10 000 people had signed up and now about $250 000 has been raised. the ad is due to run sometime in a three-week period in late november/early december. the surplus cash will be used to help keep the mozilla foundation running. microsoft is facing a growing challenge to ie s hold on the web using population. from alternative browsers such as opera  safari  amaya and even netscape.,firefox browser takes on microsoft microsoft s internet explorer has a serious rival in the long-awaited firefox 1.0 web browser which has just been released. few people get excited when some new software is released especially when the program is not a game or a music or movie player. but the release of the first full version of firefox has managed to drum up a respectable amount of pre-launch fervour. fans of the software have banded together to raise cash to pay for an," early release. the launch has seen a good number of downloads and, if you are one of the lucky ones.the first full release of fireFox.com.com!firefox.com:a-a-haa-haha!Firefox.org:ahaaAahaAaAahAahHahAaHahFirefox:aahAaiHahHahahahAaaAaahHajahAaaaaahAawAa","early release. the launch has seen a good number of downloads and, if you are one of the lucky ones.the first full release of fireFox.com.com!firefox.com:a-a-haa-haha!Firefox.",6.349170613799689e-20,9.062937829714112,"early release. the launch has seen a good figure of downloads and, if you are one of the lucky ones.the first full release of fireFox.com.com!firefox.com:a-a-haa-haha!Firefox.",0.0842151921066519
32,celebrities get their skates on former england footballer paul gascoigne will join eastenders  actress scarlett johnson on bbc one s strictly ice dancing.  the one-off christmas special will also star television presenter carol smillie and jessica taylor from liberty-x. each celebrity will be paired with a professional skater to impress a panel of judges and win the audience vote. the bbc is yet to confirm the final two stars who will battle it out to become ice king or queen.  veteran presenter bruce forsyth and tess daly will host the programme  which follows hot on the heels of the current saturday night series strictly come dancing. the celebrities will have to practise a stipulated ice dance and perform it at an ice rink with their partner. the judges will have 50% of the vote to decide who wins the contest  with the ice rink audience making up the rest of the vote. the show forms part of the bbc s festive schedule. ice skating duo jayne torvill and christopher dean are to front a similar celebrity ice dance show for itv  titled stars on thin ice. the contestants on stars on thin ice will each be paired up with a professional skater and will learn a new routine every week. at the end of the series  one celebrity will be crowned the winner.,celebrities get their skates on former england footballer paul gascoigne will join eastenders actress scarlett johnson on bbc one s strictly ice dancing. the one-off christmas special will also star television presenter carol smillie and jessica taylor from liberty-x. each celebrity will be paired with a professional skater to impress a panel of judges and win the audience vote. the bbc is yet to confirm the final two stars who will battle it," out. in the end,, the two-part show will air on bbcc.com.au. star:newspaper-interview-paul gasqueen.com:will-a-dancing-skate-on-peter-gascoigne.com/celebration-wants/celebrity-celebres-getts-skates-on%20former%20englander%20s-shoes-with","out. in the end,, the two-part show will air on bbcc.com.au. star:newspaper-interview-paul gasqueen.com:will-a-dancing-skate-on-peter-gascoigne.",7.750995401054434e-35,12.256517540566826,"out. in the terminal,, the two-constituent show will aerate on bbcc.com.au. star:newspaper-interview-paul gasqueen.com:will-a-dancing-skate-on-peter-gascoigne.",0.15161960871578067
33,show over for mtv s the osbournes rock star ozzy osbourne has said his family will not make any more episodes of reality tv show the osbournes.   at the end of it i didn t like having cameras around the house all the time   the black sabbath singer told reporters at the mtv europe awards in rome. his wife sharon  who also appears in the popular mtv show based on the osbournes  family life  agreed.  now everybody s doing reality shows. he s done it  he s been there  he s got to do something else   she said.  ozzy osbourne said he had had enough of the work involved in making the series.  when you watch a 25-minute episode  i ve been filming all day   he said. sharon osbourne is currently appearing as a judge and mentor in itv1 talent show the x-factor alongside simon cowell and louis walsh.  earlier this year she topped a poll of the most important people in rock  for her part in guiding the career of husband ozzy and her family. she was the driving force behind the osbournes  which ran for three series  earning the family a reported $85m (46m). the renewed popularity for ozzy has seen sales of his merchandise hit the $50m (27.2m) mark  a record for a heavy metal artist. sales of t-shirts  accessories and action figures have rocketed since the osbournes hit screens. at its peak  the osbournes had a regular audience of eight million  with america s tv guide magazine describing the series as  a cross between the simpsons and this is spinal tap . osbourne himself was at a loss to explain its popularity:  i suppose americans get a kick out of watching a crazy brit family like us make complete fools of ourselves every week.,show over for mtv s the osbournes rock star ozzy osbourne has said his family will not make any more episodes of reality tv show the osbournes. at the end of it i didn t like having cameras around the house all the time the black sabbath singer told reporters at the mtv europe awards in rome. his wife sharon who also appears in the popular mtv show based on the osbournes family life agreed. now everybody s,allieeowhorene.com/showtour-over-the-air/showmore-on-mtv-s-osbournedesque-rock-star/showa-david-jones-soz-and-gustavo-sadness/showsto-showmoremoreon-musician-says-he-isn't-going-to-be-a-wonderful-bandleader,allieeowhorene.,8.176339371776657e-48,14.479396429485565,allieeowhorene.,0.2182178902359924
34,insurance bosses plead guilty another three us insurance executives have pleaded guilty to fraud charges stemming from an ongoing investigation into industry malpractice.  two executives from american international group (aig) and one from marsh & mclennan were the latest. the investigation by new york attorney general eliot spitzer has now obtained nine guilty pleas. the highest ranking executive pleading guilty on tuesday was former marsh senior vice president joshua bewlay.  he admitted one felony count of scheming to defraud and faces up to four years in prison. a marsh spokeswoman said mr bewlay was no longer with the company. mr spitzer s investigation of the us insurance industry looked at whether companies rigged bids and fixed prices. last month marsh agreed to pay $850m (415m) to settle a lawsuit filed by mr spitzer  but under the settlement it  neither admits nor denies the allegations .,insurance bosses plead guilty another three us insurance executives have pleaded guilty to fraud charges stemming from an ongoing investigation into industry malpractice. two executives from american international group (aig) and one from marsh & mclennan were the latest. the investigation by new york attorney general eliot spitzer has now obtained nine guilty pleas. the highest ranking executive pleading guilty on tuesday was former marsh senior vice president joshua bewlay. he admitted one felony count of scheming to," defraud a federal government. fourteenth.theft.theftsofsecurity.com.inflated-property-inflating-property/noreply@blogger.comtag:blogger4com,1999:blog-40202733262230919281209.post-402103529113097482013-01-24T06:42:37.934%norepspspsp@bloggers.comt","defraud a federal government. fourteenth.theft.theftsofsecurity.com.inflated-property-inflating-property/noreply@blogger.comtag:blogger4com,1999:blog-40202733262230919281209.post-402103529113097482013-01-24T06:42:37.934%norepspspsp@bloggers.",5.956256913599852e-42,13.520031279225863,"swindle a federal government. fourteenth.theft.theftsofsecurity.com.inflated-property-inflating-belongings/noreply@blogger.comtag:blogger4com,1999:blog-40202733262230919281209.post-402103529113097482013-01-24T06:42:37.934%norepspspsp@bloggers.",2.8763532884018916
35,sayeed to stand down as tory mp tory mp jonathan sayeed is to stand down on the grounds of ill health.  the decision comes after mr sayeed survived an attempt to de-select him in a row over allegations he had profited from private tours of parliament. the mid-bedfordshire mp had denied a claim that he was paid for guiding visitors around the palace of westminster. conservative leader michael howard has now accepted the mp s resignation  it has been announced.  mr sayeed was suspended from parliament for two weeks last month after the commons standards and privileges committee said his conduct had fallen  well below the standards expected . the conservative party had already been withdrawn the whip for a month. but his constituency association voted against a move to deselect him  with mr sayeed winning 173 of the 299 votes. after the vote  mr sayeed said only a fifth of association members had voted against him and he intended to get on with winning the election. but the vote prompted constituency association president sir stanley odell to resign in protest. the standards and privileges committee inquiry was launched after the sunday times alleged english manner limited charged clients for access to westminster through mr sayeed. mr sayeed had denied the claims  saying the suspension was  unjust and wrong  but he made an  unreserved  apology to mps in the commons chamber. he insisted that the committee s report had contained a  few errors of fact . mr sayeed has been mp for mid-bedfordshire since 1997. he represented bristol east from 1983 to 1992.,sayeed to stand down as tory mp tory mp jonathan sayeed is to stand down on the grounds of ill health. the decision comes after mr sayeed survived an attempt to de-select him in a row over allegations he had profited from private tours of parliament. the mid-bedfordshire mp had denied a claim that he was paid for guiding visitors around the palace of westminster. conservative leader michael howard has now accepted the mp s resignation it has been," confirmed he will not remain.

Inspector General:Avengers: Endgame:The Avengers: Endor:The Last Jedi:The Dark Knight:The Force Awakens:Jurors hear the first, and, if were lucky, the last.","confirmed he will not remain. Inspector General:Avengers: Endgame:The Avengers: Endor:The Last Jedi:The Dark Knight:The Force Awakens:Jurors hear the first, and, if were lucky, the last.",0.0003435521921783,3.394673699166022,"substantiate he will not stay. Inspector General:Avenger: Endgame:The Avengers: Endor:The Last Jedi:The Dark Knight:The Force Awakens:Jurywoman hear the first, and, if were lucky, the last.",0.7579367289598671
